Lieferrichtung: Bezug
Ablesezeitpunkt;Zaehlerstand Gesamt - 1.8.0;Verbrauch Gesamt - 1.8.0;Status Gesamt - 1.8.0;Zaehlerstand Hochtarif - 1.8.1;Verbrauch Hochtarif - 1.8.1;Status Hochtarif - 1.8.1;Zaehlerstand Niedertarif - 1.8.2;Verbrauch Niedertarif - 1.8.2;Status Niedertarif - 1.8.2
2024-09-19T23:15:00.000+02:00;1917,79;0,012;VAL;;;;;;
2024-09-19T23:30:00.000+02:00;1917,806;0,016;VAL;;;;;;
2024-09-19T23:45:00.000+02:00;1917,821;0,015;VAL;;;;;;
2024-09-20T00:00:00.000+02:00;1917,835;0,014;VAL;;;;;;
2024-09-20T00:15:00.000+02:00;1917,855;0,02;VAL;;;;;;
2024-09-20T00:30:00.000+02:00;1917,862;0,007;VAL;;;;;;
2024-09-20T00:45:00.000+02:00;1917,868;0,006;VAL;;;;;;
2024-09-20T01:00:00.000+02:00;1917,885;0,017;VAL;;;;;;
2024-09-20T01:15:00.000+02:00;1917,896;0,011;VAL;;;;;;
2024-09-20T01:30:00.000+02:00;1917,903;0,007;VAL;;;;;;
2024-09-20T01:45:00.000+02:00;1917,914;0,011;VAL;;;;;;
2024-09-20T02:00:00.000+02:00;1917,93;0,016;VAL;;;;;;
2024-09-20T02:15:00.000+02:00;1917,937;0,007;VAL;;;;;;
2024-09-20T02:30:00.000+02:00;1917,943;0,006;VAL;;;;;;
2024-09-20T02:45:00.000+02:00;1917,963;0,02;VAL;;;;;;
2024-09-20T03:00:00.000+02:00;1917,97;0,007;VAL;;;;;;
2024-09-20T03:15:00.000+02:00;1917,977;0,007;VAL;;;;;;
2024-09-20T03:30:00.000+02:00;1917,992;0,015;VAL;;;;;;
2024-09-20T03:45:00.000+02:00;1918,004;0,012;VAL;;;;;;
2024-09-20T04:00:00.000+02:00;1918,011;0,007;VAL;;;;;;
2024-09-20T04:15:00.000+02:00;1918,02;0,009;VAL;;;;;;
2024-09-20T04:30:00.000+02:00;1918,047;0,027;VAL;;;;;;
2024-09-20T04:45:00.000+02:00;1918,06;0,013;VAL;;;;;;
2024-09-20T05:00:00.000+02:00;1918,07;0,01;VAL;;;;;;
2024-09-20T05:15:00.000+02:00;1918,09;0,02;VAL;;;;;;
2024-09-20T05:30:00.000+02:00;1918,101;0,011;VAL;;;;;;
2024-09-20T05:45:00.000+02:00;1918,108;0,007;VAL;;;;;;
2024-09-20T06:00:00.000+02:00;1918,119;0,011;VAL;;;;;;
2024-09-20T06:15:00.000+02:00;1918,135;0,016;VAL;;;;;;
2024-09-20T06:30:00.000+02:00;1918,142;0,007;VAL;;;;;;
2024-09-20T06:45:00.000+02:00;1918,149;0,007;VAL;;;;;;
2024-09-20T07:00:00.000+02:00;1918,168;0,019;VAL;;;;;;
2024-09-20T07:15:00.000+02:00;1918,176;0,008;VAL;;;;;;
2024-09-20T07:30:00.000+02:00;1918,181;0,005;VAL;;;;;;
2024-09-20T07:45:00.000+02:00;1918,201;0,02;VAL;;;;;;
2024-09-20T08:00:00.000+02:00;1918,214;0,013;VAL;;;;;;
2024-09-20T08:15:00.000+02:00;1918,219;0,005;VAL;;;;;;
2024-09-20T08:30:00.000+02:00;1918,327;0,108;VAL;;;;;;
2024-09-20T08:45:00.000+02:00;1918,371;0,044;VAL;;;;;;
2024-09-20T09:00:00.000+02:00;1918,399;0,028;VAL;;;;;;
2024-09-20T09:15:00.000+02:00;1918,427;0,028;VAL;;;;;;
2024-09-20T09:30:00.000+02:00;1918,456;0,029;VAL;;;;;;
2024-09-20T09:45:00.000+02:00;1918,488;0,032;VAL;;;;;;
2024-09-20T10:00:00.000+02:00;1918,519;0,031;VAL;;;;;;
2024-09-20T10:15:00.000+02:00;1918,555;0,036;VAL;;;;;;
2024-09-20T10:30:00.000+02:00;1918,594;0,039;VAL;;;;;;
2024-09-20T10:45:00.000+02:00;1918,622;0,028;VAL;;;;;;
2024-09-20T11:00:00.000+02:00;1918,648;0,026;VAL;;;;;;
2024-09-20T11:15:00.000+02:00;1918,688;0,04;VAL;;;;;;
2024-09-20T11:30:00.000+02:00;1918,71;0,022;VAL;;;;;;
2024-09-20T11:45:00.000+02:00;1918,741;0,031;VAL;;;;;;
2024-09-20T12:00:00.000+02:00;1918,785;0,044;VAL;;;;;;
2024-09-20T12:15:00.000+02:00;1918,807;0,022;VAL;;;;;;
2024-09-20T12:30:00.000+02:00;1919,159;0,352;VAL;;;;;;
2024-09-20T12:45:00.000+02:00;1919,258;0,099;VAL;;;;;;
2024-09-20T13:00:00.000+02:00;1919,262;0,004;VAL;;;;;;
2024-09-20T13:15:00.000+02:00;1919,262;;VAL;;;;;;
2024-09-20T13:30:00.000+02:00;1919;0,038;VAL;;;;;;
2024-09-20T13:45:00.000+02:00;1919,344;0,044;VAL;;;;;;
2024-09-20T14:00:00.000+02:00;1919,381;0,037;VAL;;;;;;
2024-09-20T14:15:00.000+02:00;1919,425;0,044;VAL;;;;;;
2024-09-20T14:30:00.000+02:00;1919,47;0,045;VAL;;;;;;
2024-09-20T14:45:00.000+02:00;1919,503;0,033;VAL;;;;;;
2024-09-20T15:00:00.000+02:00;1919,538;0,035;VAL;;;;;;
2024-09-20T15:15:00.000+02:00;1919,591;0,053;VAL;;;;;;
2024-09-20T15:30:00.000+02:00;1919,626;0,035;VAL;;;;;;
2024-09-20T15:45:00.000+02:00;1919,64;0,014;VAL;;;;;;
2024-09-20T16:00:00.000+02:00;1919,666;0,026;VAL;;;;;;
2024-09-20T16:15:00.000+02:00;1919,675;0,009;VAL;;;;;;
2024-09-20T16:30:00.000+02:00;1919,695;0,02;VAL;;;;;;
2024-09-20T16:45:00.000+02:00;1919,725;0,03;VAL;;;;;;
2024-09-20T17:00:00.000+02:00;1919,727;0,002;VAL;;;;;;
2024-09-20T17:15:00.000+02:00;1919,759;0,032;VAL;;;;;;
2024-09-20T17:30:00.000+02:00;1919,799;0,04;VAL;;;;;;
2024-09-20T17:45:00.000+02:00;1919,836;0,037;VAL;;;;;;
2024-09-20T18:00:00.000+02:00;1919,863;0,027;VAL;;;;;;
2024-09-20T18:15:00.000+02:00;1919,876;0,013;VAL;;;;;;
2024-09-20T18:30:00.000+02:00;1919,893;0,017;VAL;;;;;;
2024-09-20T18:45:00.000+02:00;1919,899;0,006;VAL;;;;;;
2024-09-20T19:00:00.000+02:00;1919,905;0,006;VAL;;;;;;
2024-09-20T19:15:00.000+02:00;1919,924;0,019;VAL;;;;;;
2024-09-20T19:30:00.000+02:00;1919,932;0,008;VAL;;;;;;
2024-09-20T19:45:00.000+02:00;1919,938;0,006;VAL;;;;;;
2024-09-20T20:00:00.000+02:00;1919,951;0,013;VAL;;;;;;
2024-09-20T20:15:00.000+02:00;1919,964;0,013;VAL;;;;;;
2024-09-20T20:30:00.000+02:00;1919,971;0,007;VAL;;;;;;
2024-09-20T20:45:00.000+02:00;1919,979;0,008;VAL;;;;;;
2024-09-20T21:00:00.000+02:00;1919,997;0,018;VAL;;;;;;
2024-09-20T21:15:00.000+02:00;1920,004;0,007;VAL;;;;;;
2024-09-20T21:30:00.000+02:00;1920,01;0,006;VAL;;;;;;
2024-09-20T21:45:00.000+02:00;1920,029;0,019;VAL;;;;;;
2024-09-20T22:00:00.000+02:00;1920,036;0,007;VAL;;;;;;
2024-09-20T22:15:00.000+02:00;1920,042;0,006;VAL;;;;;;
2024-09-20T22:30:00.000+02:00;1920,057;0,015;VAL;;;;;;
2024-09-20T22:45:00.000+02:00;1920,069;0,012;VAL;;;;;;
2024-09-20T23:00:00.000+02:00;1920,075;0,006;VAL;;;;;;
2024-09-20T23:15:00.000+02:00;1920,085;0,01;VAL;;;;;;
2024-09-20T23:30:00.000+02:00;1920,101;0,016;VAL;;;;;;
2024-09-20T23:45:00.000+02:00;1920,108;0,007;VAL;;;;;;
2024-09-21T00:00:00.000+02:00;1920,114;0,006;VAL;;;;;;
2024-09-21T00:15:00.000+02:00;1920,134;0,02;VAL;;;;;;
2024-09-21T00:30:00.000+02:00;1920,247;0,113;VAL;;;;;;
2024-09-21T00:45:00.000+02:00;1920,458;0,211;VAL;;;;;;
2024-09-21T01:00:00.000+02:00;1920,495;0,037;VAL;;;;;;
2024-09-21T01:15:00.000+02:00;1920,524;0,029;VAL;;;;;;
2024-09-21T01:30:00.000+02:00;1920,867;0,343;VAL;;;;;;
2024-09-21T01:45:00.000+02:00;1920,876;0,009;VAL;;;;;;
2024-09-21T02:00:00.000+02:00;1920,893;0,017;VAL;;;;;;
2024-09-21T02:15:00.000+02:00;1921;0,007;VAL;;;;;;
2024-09-21T02:30:00.000+02:00;1920,906;0,006;VAL;;;;;;
2024-09-21T02:45:00.000+02:00;1920,924;0,018;VAL;;;;;;
2024-09-21T03:00:00.000+02:00;1920,932;0,008;VAL;;;;;;
2024-09-21T03:15:00.000+02:00;1920,938;0,006;VAL;;;;;;
2024-09-21T03:30:00.000+02:00;1920,95;0,012;VAL;;;;;;
2024-09-21T03:45:00.000+02:00;1920,965;0,015;VAL;;;;;;
2024-09-21T04:00:00.000+02:00;1920,971;0,006;VAL;;;;;;
2024-09-21T04:15:00.000+02:00;1920,978;0,007;VAL;;;;;;
2024-09-21T04:30:00.000+02:00;1920,998;0,02;VAL;;;;;;
2024-09-21T04:45:00.000+02:00;1921,004;0,006;VAL;;;;;;
2024-09-21T05:00:00.000+02:00;1921,01;0,006;VAL;;;;;;
2024-09-21T05:15:00.000+02:00;1921,025;0,015;VAL;;;;;;
2024-09-21T05:30:00.000+02:00;1921,036;0,011;VAL;;;;;;
2024-09-21T05:45:00.000+02:00;1921,043;0,007;VAL;;;;;;
2024-09-21T06:00:00.000+02:00;1921,051;0,008;VAL;;;;;;
2024-09-21T06:15:00.000+02:00;1921,069;0,018;VAL;;;;;;
2024-09-21T06:30:00.000+02:00;1921,075;0,006;VAL;;;;;;
2024-09-21T06:45:00.000+02:00;1921,081;0,006;VAL;;;;;;
2024-09-21T07:00:00.000+02:00;1921,099;0,018;VAL;;;;;;
2024-09-21T07:15:00.000+02:00;1921,107;0,008;VAL;;;;;;
2024-09-21T07:30:00.000+02:00;1921,113;0,006;VAL;;;;;;
2024-09-21T07:45:00.000+02:00;1921,123;0,01;VAL;;;;;;
2024-09-21T08:00:00.000+02:00;1921,135;0,012;VAL;;;;;;
2024-09-21T08:15:00.000+02:00;1921,138;0,003;VAL;;;;;;
2024-09-21T08:30:00.000+02:00;1921,14;0,002;VAL;;;;;;
2024-09-21T08:45:00.000+02:00;1921,156;0,016;VAL;;;;;;
2024-09-21T09:00:00.000+02:00;1921,157;0,001;VAL;;;;;;
2024-09-21T09:15:00.000+02:00;1921,158;0,001;VAL;;;;;;
2024-09-21T09:30:00.000+02:00;1921,166;0,008;VAL;;;;;;
2024-09-21T09:45:00.000+02:00;1921,171;0,005;VAL;;;;;;
2024-09-21T10:00:00.000+02:00;1921,171;;VAL;;;;;;
2024-09-21T10:15:00.000+02:00;1921,171;;VAL;;;;;;
2024-09-21T10:30:00.000+02:00;1921,182;0,011;VAL;;;;;;
2024-09-21T10:45:00.000+02:00;1921,182;;VAL;;;;;;
2024-09-21T11:00:00.000+02:00;1921,182;;VAL;;;;;;
2024-09-21T11:15:00.000+02:00;1921,189;0,007;VAL;;;;;;
2024-09-21T11:30:00.000+02:00;1921,192;0,003;VAL;;;;;;
2024-09-21T11:45:00.000+02:00;1921,192;;VAL;;;;;;
2024-09-21T12:00:00.000+02:00;1921,194;0,002;VAL;;;;;;
2024-09-21T12:15:00.000+02:00;1921;0,006;VAL;;;;;;
2024-09-21T12:30:00.000+02:00;1921;;VAL;;;;;;
2024-09-21T12:45:00.000+02:00;1921;;VAL;;;;;;
2024-09-21T13:00:00.000+02:00;1921,206;0,006;VAL;;;;;;
2024-09-21T13:15:00.000+02:00;1921,207;0,001;VAL;;;;;;
2024-09-21T13:30:00.000+02:00;1921,207;;VAL;;;;;;
2024-09-21T13:45:00.000+02:00;1921,209;0,002;VAL;;;;;;
2024-09-21T14:00:00.000+02:00;1921,213;0,004;VAL;;;;;;
2024-09-21T14:15:00.000+02:00;1921,213;;VAL;;;;;;
2024-09-21T14:30:00.000+02:00;1921,213;;VAL;;;;;;
2024-09-21T14:45:00.000+02:00;1921,214;0,001;VAL;;;;;;
2024-09-21T15:00:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T15:15:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T15:30:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T15:45:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T16:00:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T16:15:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T16:30:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T16:45:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T17:00:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T17:15:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T17:30:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T17:45:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T18:00:00.000+02:00;1921,214;;VAL;;;;;;
2024-09-21T18:15:00.000+02:00;1921,215;0,001;VAL;;;;;;
2024-09-21T18:30:00.000+02:00;1921,215;;VAL;;;;;;
2024-09-21T18:45:00.000+02:00;1921,22;0,005;VAL;;;;;;
2024-09-21T19:00:00.000+02:00;1921,239;0,019;VAL;;;;;;
2024-09-21T19:15:00.000+02:00;1921,247;0,008;VAL;;;;;;
2024-09-21T19:30:00.000+02:00;1921,253;0,006;VAL;;;;;;
2024-09-21T19:45:00.000+02:00;1921,266;0,013;VAL;;;;;;
2024-09-21T20:00:00.000+02:00;1921,28;0,014;VAL;;;;;;
2024-09-21T20:15:00.000+02:00;1921,286;0,006;VAL;;;;;;
2024-09-21T20:30:00.000+02:00;1921,293;0,007;VAL;;;;;;
2024-09-21T20:45:00.000+02:00;1921,313;0,02;VAL;;;;;;
2024-09-21T21:00:00.000+02:00;1921,319;0,006;VAL;;;;;;
2024-09-21T21:15:00.000+02:00;1921,325;0,006;VAL;;;;;;
2024-09-21T21:30:00.000+02:00;1921,34;0,015;VAL;;;;;;
2024-09-21T21:45:00.000+02:00;1921,352;0,012;VAL;;;;;;
2024-09-21T22:00:00.000+02:00;1921,358;0,006;VAL;;;;;;
2024-09-21T22:15:00.000+02:00;1921,367;0,009;VAL;;;;;;
2024-09-21T22:30:00.000+02:00;1921,384;0,017;VAL;;;;;;
2024-09-21T22:45:00.000+02:00;1921,39;0,006;VAL;;;;;;
2024-09-21T23:00:00.000+02:00;1921,397;0,007;VAL;;;;;;
2024-09-21T23:15:00.000+02:00;1921,414;0,017;VAL;;;;;;
2024-09-21T23:30:00.000+02:00;1921,423;0,009;VAL;;;;;;
2024-09-21T23:45:00.000+02:00;1921,429;0,006;VAL;;;;;;
2024-09-22T00:00:00.000+02:00;1921,44;0,011;VAL;;;;;;
2024-09-22T00:15:00.000+02:00;1921,455;0,015;VAL;;;;;;
2024-09-22T00:30:00.000+02:00;1921,461;0,006;VAL;;;;;;
2024-09-22T00:45:00.000+02:00;1921,468;0,007;VAL;;;;;;
2024-09-22T01:00:00.000+02:00;1921,488;0,02;VAL;;;;;;
2024-09-22T01:15:00.000+02:00;1921,494;0,006;VAL;;;;;;
2024-09-22T01:30:00.000+02:00;1921,501;0,007;VAL;;;;;;
2024-09-22T01:45:00.000+02:00;1921,514;0,013;VAL;;;;;;
2024-09-22T02:00:00.000+02:00;1921,527;0,013;VAL;;;;;;
2024-09-22T02:15:00.000+02:00;1921,533;0,006;VAL;;;;;;
2024-09-22T02:30:00.000+02:00;1921,54;0,007;VAL;;;;;;
2024-09-22T02:45:00.000+02:00;1921,559;0,019;VAL;;;;;;
2024-09-22T03:00:00.000+02:00;1921,566;0,007;VAL;;;;;;
2024-09-22T03:15:00.000+02:00;1921,572;0,006;VAL;;;;;;
2024-09-22T03:30:00.000+02:00;1921,588;0,016;VAL;;;;;;
2024-09-22T03:45:00.000+02:00;1921,598;0,01;VAL;;;;;;
2024-09-22T04:00:00.000+02:00;1921,605;0,007;VAL;;;;;;
2024-09-22T04:15:00.000+02:00;1921,614;0,009;VAL;;;;;;
2024-09-22T04:30:00.000+02:00;1921,631;0,017;VAL;;;;;;
2024-09-22T04:45:00.000+02:00;1921,637;0,006;VAL;;;;;;
2024-09-22T05:00:00.000+02:00;1921,643;0,006;VAL;;;;;;
2024-09-22T05:15:00.000+02:00;1921,661;0,018;VAL;;;;;;
2024-09-22T05:30:00.000+02:00;1921,67;0,009;VAL;;;;;;
2024-09-22T05:45:00.000+02:00;1921,676;0,006;VAL;;;;;;
2024-09-22T06:00:00.000+02:00;1921,687;0,011;VAL;;;;;;
2024-09-22T06:15:00.000+02:00;1921,702;0,015;VAL;;;;;;
2024-09-22T06:30:00.000+02:00;1921,709;0,007;VAL;;;;;;
2024-09-22T06:45:00.000+02:00;1921,715;0,006;VAL;;;;;;
2024-09-22T07:00:00.000+02:00;1921,735;0,02;VAL;;;;;;
2024-09-22T07:15:00.000+02:00;1921,741;0,006;VAL;;;;;;
2024-09-22T07:30:00.000+02:00;1921,747;0,006;VAL;;;;;;
2024-09-22T07:45:00.000+02:00;1921,758;0,011;VAL;;;;;;
2024-09-22T08:00:00.000+02:00;1921,77;0,012;VAL;;;;;;
2024-09-22T08:15:00.000+02:00;1921,773;0,003;VAL;;;;;;
2024-09-22T08:30:00.000+02:00;1921,775;0,002;VAL;;;;;;
2024-09-22T08:45:00.000+02:00;1921,791;0,016;VAL;;;;;;
2024-09-22T09:00:00.000+02:00;1921,793;0,002;VAL;;;;;;
2024-09-22T09:15:00.000+02:00;1921,793;;VAL;;;;;;
2024-09-22T09:30:00.000+02:00;1921,801;0,008;VAL;;;;;;
2024-09-22T09:45:00.000+02:00;1921,807;0,006;VAL;;;;;;
2024-09-22T10:00:00.000+02:00;1921,807;;VAL;;;;;;
2024-09-22T10:15:00.000+02:00;1921,807;;VAL;;;;;;
2024-09-22T10:30:00.000+02:00;1921,818;0,011;VAL;;;;;;
2024-09-22T10:45:00.000+02:00;1921,818;;VAL;;;;;;
2024-09-22T11:00:00.000+02:00;1921,818;;VAL;;;;;;
2024-09-22T11:15:00.000+02:00;1921,824;0,006;VAL;;;;;;
2024-09-22T11:30:00.000+02:00;1921,829;0,005;VAL;;;;;;
2024-09-22T11:45:00.000+02:00;1921,829;;VAL;;;;;;
2024-09-22T12:00:00.000+02:00;1921,829;;VAL;;;;;;
2024-09-22T12:15:00.000+02:00;1921,838;0,009;VAL;;;;;;
2024-09-22T12:30:00.000+02:00;1921,838;;VAL;;;;;;
2024-09-22T12:45:00.000+02:00;1921,838;;VAL;;;;;;
2024-09-22T13:00:00.000+02:00;1921,843;0,005;VAL;;;;;;
2024-09-22T13:15:00.000+02:00;1921,847;0,004;VAL;;;;;;
2024-09-22T13:30:00.000+02:00;1921,847;;VAL;;;;;;
2024-09-22T13:45:00.000+02:00;1921,847;;VAL;;;;;;
2024-09-22T14:00:00.000+02:00;1921,855;0,008;VAL;;;;;;
2024-09-22T14:15:00.000+02:00;1921,855;;VAL;;;;;;
2024-09-22T14:30:00.000+02:00;1921,855;;VAL;;;;;;
2024-09-22T14:45:00.000+02:00;1921,857;0,002;VAL;;;;;;
2024-09-22T15:00:00.000+02:00;1921,859;0,002;VAL;;;;;;
2024-09-22T15:15:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T15:30:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T15:45:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T16:00:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T16:15:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T16:30:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T16:45:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T17:00:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T17:15:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T17:30:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T17:45:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T18:00:00.000+02:00;1921,859;;VAL;;;;;;
2024-09-22T18:15:00.000+02:00;1921,871;0,012;VAL;;;;;;
2024-09-22T18:30:00.000+02:00;1921,878;0,007;VAL;;;;;;
2024-09-22T18:45:00.000+02:00;1921,883;0,005;VAL;;;;;;
2024-09-22T19:00:00.000+02:00;1921,894;0,011;VAL;;;;;;
2024-09-22T19:15:00.000+02:00;1921,91;0,016;VAL;;;;;;
2024-09-22T19:30:00.000+02:00;1921,934;0,024;VAL;;;;;;
2024-09-22T19:45:00.000+02:00;1922,002;0,068;VAL;;;;;;
2024-09-22T20:00:00.000+02:00;1922,103;0,101;VAL;;;;;;
2024-09-22T20:15:00.000+02:00;1922,171;0,068;VAL;;;;;;
2024-09-22T20:30:00.000+02:00;1922,238;0,067;VAL;;;;;;
2024-09-22T20:45:00.000+02:00;1922,323;0,085;VAL;;;;;;
2024-09-22T21:00:00.000+02:00;1922,387;0,064;VAL;;;;;;
2024-09-22T21:15:00.000+02:00;1922,456;0,069;VAL;;;;;;
2024-09-22T21:30:00.000+02:00;1922,525;0,069;VAL;;;;;;
2024-09-22T21:45:00.000+02:00;1922,587;0,062;VAL;;;;;;
2024-09-22T22:00:00.000+02:00;1922,662;0,075;VAL;;;;;;
2024-09-22T22:15:00.000+02:00;1922,976;0,314;VAL;;;;;;
2024-09-22T22:30:00.000+02:00;1923,146;0,17;VAL;;;;;;
2024-09-22T22:45:00.000+02:00;1923,245;0,099;VAL;;;;;;
2024-09-22T23:00:00.000+02:00;1923,694;0,449;VAL;;;;;;
2024-09-22T23:15:00.000+02:00;1923,757;0,063;VAL;;;;;;
2024-09-22T23:30:00.000+02:00;1923,832;0,075;VAL;;;;;;
2024-09-22T23:45:00.000+02:00;1923,847;0,015;VAL;;;;;;
2024-09-23T00:00:00.000+02:00;1923,859;0,012;VAL;;;;;;
2024-09-23T00:15:00.000+02:00;1923,876;0,017;VAL;;;;;;
2024-09-23T00:30:00.000+02:00;1923,883;0,007;VAL;;;;;;
2024-09-23T00:45:00.000+02:00;1923,894;0,011;VAL;;;;;;
2024-09-23T01:00:00.000+02:00;1923,91;0,016;VAL;;;;;;
2024-09-23T01:15:00.000+02:00;1923,917;0,007;VAL;;;;;;
2024-09-23T01:30:00.000+02:00;1923,929;0,012;VAL;;;;;;
2024-09-23T01:45:00.000+02:00;1923,944;0,015;VAL;;;;;;
2024-09-23T02:00:00.000+02:00;1923,951;0,007;VAL;;;;;;
2024-09-23T02:15:00.000+02:00;1923,962;0,011;VAL;;;;;;
2024-09-23T02:30:00.000+02:00;1923,978;0,016;VAL;;;;;;
2024-09-23T02:45:00.000+02:00;1923,985;0,007;VAL;;;;;;
2024-09-23T03:00:00.000+02:00;1923,996;0,011;VAL;;;;;;
2024-09-23T03:15:00.000+02:00;1924,012;0,016;VAL;;;;;;
2024-09-23T03:30:00.000+02:00;1924,018;0,006;VAL;;;;;;
2024-09-23T03:45:00.000+02:00;1924,028;0,01;VAL;;;;;;
2024-09-23T04:00:00.000+02:00;1924,046;0,018;VAL;;;;;;
2024-09-23T04:15:00.000+02:00;1924,053;0,007;VAL;;;;;;
2024-09-23T04:30:00.000+02:00;1924,062;0,009;VAL;;;;;;
2024-09-23T04:45:00.000+02:00;1924,081;0,019;VAL;;;;;;
2024-09-23T05:00:00.000+02:00;1924,088;0,007;VAL;;;;;;
2024-09-23T05:15:00.000+02:00;1924,094;0,006;VAL;;;;;;
2024-09-23T05:30:00.000+02:00;1924,115;0,021;VAL;;;;;;
2024-09-23T05:45:00.000+02:00;1924,121;0,006;VAL;;;;;;
2024-09-23T06:00:00.000+02:00;1924,128;0,007;VAL;;;;;;
2024-09-23T06:15:00.000+02:00;1924,146;0,018;VAL;;;;;;
2024-09-23T06:30:00.000+02:00;1924,155;0,009;VAL;;;;;;
2024-09-23T06:45:00.000+02:00;1924,161;0,006;VAL;;;;;;
2024-09-23T07:00:00.000+02:00;1924,176;0,015;VAL;;;;;;
2024-09-23T07:15:00.000+02:00;1924,188;0,012;VAL;;;;;;
2024-09-23T07:30:00.000+02:00;1924,194;0,006;VAL;;;;;;
2024-09-23T07:45:00.000+02:00;1924,203;0,009;VAL;;;;;;
2024-09-23T08:00:00.000+02:00;1924,215;0,012;VAL;;;;;;
2024-09-23T08:15:00.000+02:00;1924,216;0,001;VAL;;;;;;
2024-09-23T08:30:00.000+02:00;1924,217;0,001;VAL;;;;;;
2024-09-23T08:45:00.000+02:00;1924,233;0,016;VAL;;;;;;
2024-09-23T09:00:00.000+02:00;1924,263;0,03;VAL;;;;;;
2024-09-23T09:15:00.000+02:00;1924,295;0,032;VAL;;;;;;
2024-09-23T09:30:00.000+02:00;1924,333;0,038;VAL;;;;;;
2024-09-23T09:45:00.000+02:00;1924,365;0,032;VAL;;;;;;
2024-09-23T10:00:00.000+02:00;1924,396;0,031;VAL;;;;;;
2024-09-23T10:15:00.000+02:00;1924,434;0,038;VAL;;;;;;
2024-09-23T10:30:00.000+02:00;1924,463;0,029;VAL;;;;;;
2024-09-23T10:45:00.000+02:00;1924,486;0,023;VAL;;;;;;
2024-09-23T11:00:00.000+02:00;1924,517;0,031;VAL;;;;;;
2024-09-23T11:15:00.000+02:00;1924,555;0,038;VAL;;;;;;
2024-09-23T11:30:00.000+02:00;1924,821;0,266;VAL;;;;;;
2024-09-23T11:45:00.000+02:00;1925,201;0,38;VAL;;;;;;
2024-09-23T12:00:00.000+02:00;1925,383;0,182;VAL;;;;;;
2024-09-23T12:15:00.000+02:00;1925,556;0,173;VAL;;;;;;
2024-09-23T12:30:00.000+02:00;1925,612;0,056;VAL;;;;;;
2024-09-23T12:45:00.000+02:00;1925,64;0,028;VAL;;;;;;
2024-09-23T13:00:00.000+02:00;1925,689;0,049;VAL;;;;;;
2024-09-23T13:15:00.000+02:00;1926,161;0,472;VAL;;;;;;
2024-09-23T13:30:00.000+02:00;1926,596;0,435;VAL;;;;;;
2024-09-23T13:45:00.000+02:00;1926,654;0,058;VAL;;;;;;
2024-09-23T14:00:00.000+02:00;1926,712;0,058;VAL;;;;;;
2024-09-23T14:15:00.000+02:00;1926,761;0,049;VAL;;;;;;
2024-09-23T14:30:00.000+02:00;1926,802;0,041;VAL;;;;;;
2024-09-23T14:45:00.000+02:00;1926,86;0,058;VAL;;;;;;
2024-09-23T15:00:00.000+02:00;1926,909;0,049;VAL;;;;;;
2024-09-23T15:15:00.000+02:00;1926,959;0,05;VAL;;;;;;
2024-09-23T15:30:00.000+02:00;1927,021;0,062;VAL;;;;;;
2024-09-23T15:45:00.000+02:00;1927,038;0,017;VAL;;;;;;
2024-09-23T16:00:00.000+02:00;1927,053;0,015;VAL;;;;;;
2024-09-23T16:15:00.000+02:00;1927,059;0,006;VAL;;;;;;
2024-09-23T16:30:00.000+02:00;1927,059;;VAL;;;;;;
2024-09-23T16:45:00.000+02:00;1927,059;;VAL;;;;;;
2024-09-23T17:00:00.000+02:00;1927,106;0,047;VAL;;;;;;
2024-09-23T17:15:00.000+02:00;1927;0,294;VAL;;;;;;
2024-09-23T17:30:00.000+02:00;1927,518;0,118;VAL;;;;;;
2024-09-23T17:45:00.000+02:00;1927,534;0,016;VAL;;;;;;
2024-09-23T18:00:00.000+02:00;1927,548;0,014;VAL;;;;;;
2024-09-23T18:15:00.000+02:00;1927,577;0,029;VAL;;;;;;
2024-09-23T18:30:00.000+02:00;1927,61;0,033;VAL;;;;;;
2024-09-23T18:45:00.000+02:00;1927,634;0,024;VAL;;;;;;
